Gender,Age Group,Purchase Date,Product Category,Discount Availed,Gross Amount,Net Amount,Purchase Method,Location,Married
0,3,3,Other,1,5625.82,5540.02,Debit Card,Delhi,1.0
0,1,5,Pet Care,0,1902.53,1902.53,Credit Card,Mumbai,0.0
1,1,5,Clothing,0,1234.79,1234.79,Debit Card,Mumbai,1.0
0,2,4,Electronics,0,4000.12,4000.12,Debit Card,Hyderabad,0.0
2,2,1,Sports & Fitness,1,2260.64,2084.57,Google Pay UPI,Other,0.0
0,1,2,Clothing,0,3925.32,3925.32,Net Banking,Bangalore,1.0
0,4,2,Beauty and Health,0,5228.15,5228.15,Debit Card,Delhi,1.0
0,1,1,Electronics,0,5036.82,5036.82,Debit Card,Delhi,1.0
0,3,6,Clothing,0,1237.91,1237.91,Cash on Delivery,Hyderabad,0.0
0,4,5,Electronics,1,1157.14,1057.77,Credit Card,Varanasi,0.0
0,1,2,Electronics,0,684.08,684.08,Credit Card,Hyderabad,0.0
2,2,1,Clothing,1,2168.1,2076.06,Debit Card,Chennai,1.0
1,1,3,Electronics,0,5473.75,5473.75,Credit Card,Hyderabad,0.0
1,2,6,Sports & Fitness,0,1621.7,1621.7,Credit Card,Other,1.0
2,2,1,Sports & Fitness,0,776.27,776.27,Debit Card,Delhi,0.0
1,1,0,Sports & Fitness,0,1688.51,1688.51,Google Pay UPI,Hyderabad,1.0
1,2,4,Electronics,0,2570.0,2570.0,Debit Card,Mumbai,0.0
2,3,6,Sports & Fitness,0,4181.12,4181.12,Credit Card,Pune,1.0
0,1,0,Sports & Fitness,0,5698.15,5698.15,PhonePe UPI,Delhi,1.0
0,2,1,Beauty and Health,1,4552.77,4254.9,Debit Card,Pune,0.0
0,3,2,Electronics,1,4061.52,3991.51,Net Banking,Bangalore,1.0
2,3,6,Electronics,0,2457.52,2457.52,Debit Card,Mumbai,0.0
2,1,2,Sports & Fitness,1,5543.59,5180.64,Credit Card,Chennai,0.0
1,3,3,Electronics,1,551.26,333.66,Credit Card,Pune,1.0
2,2,1,Electronics,0,4294.73,4294.73,Credit Card,Kolkata,1.0
2,3,1,Clothing,1,785.58,587.18,Credit Card,Pune,1.0
2,3,2,Home & Kitchen,1,4133.38,3741.15,Credit Card,Mumbai,1.0
1,2,5,Sports & Fitness,0,4008.96,4008.96,Google Pay UPI,Bangalore,1.0
2,2,3,Home & Kitchen,1,4853.68,4738.05,Debit Card,Bangalore,0.0
2,2,6,Beauty and Health,0,5098.28,5098.28,Credit Card,Hyderabad,0.0
1,2,5,Electronics,0,790.2,790.2,Debit Card,Delhi,1.0
0,0,4,Clothing,1,1955.78,1543.33,Credit Card,Delhi,1.0
0,1,1,Beauty and Health,1,4853.56,4418.74,Debit Card,Mumbai,1.0
1,3,5,Clothing,0,5438.24,5438.24,Google Pay UPI,Hyderabad,0.0
1,2,3,Clothing,0,3894.87,3894.87,Debit Card,Mumbai,1.0
2,2,2,Clothing,1,760.15,286.18,Credit Card,Mumbai,1.0
0,4,0,Home & Kitchen,0,2903.63,2903.63,Google Pay UPI,Chennai,1.0
2,3,0,Sports & Fitness,0,4185.06,4185.06,Net Banking,Kolkata,1.0
2,1,3,Toys & Games,0,5194.91,5194.91,Credit Card,Mumbai,1.0
1,1,5,Beauty and Health,0,2987.57,2987.57,Credit Card,Delhi,1.0
1,2,6,Clothing,0,1744.89,1744.89,Credit Card,Ahmedabad,1.0
1,2,2,Clothing,1,3404.97,3088.08,Cash on Delivery,Chennai,0.0
0,3,5,Home & Kitchen,0,925.39,925.39,Debit Card,Mumbai,1.0
1,4,1,Electronics,1,4702.51,4206.99,Credit Card,Jaipur,1.0
0,1,2,Electronics,0,1412.03,1412.03,Debit Card,Ahmedabad,1.0
0,1,3,Sports & Fitness,0,1823.18,1823.18,Credit Card,Hyderabad,0.0
0,2,0,Clothing,1,585.62,107.25,International Card,Mumbai,0.0
2,1,1,Clothing,0,2241.46,2241.46,Credit Card,Srinagar,1.0
0,1,4,Beauty and Health,1,2728.84,2585.61,Credit Card,Kolkata,0.0
1,2,6,Beauty and Health,0,5363.06,5363.06,Debit Card,Delhi,1.0
1,2,4,Other,1,698.02,353.79,Credit Card,Chennai,0.0
0,1,5,Electronics,0,4600.4,4600.4,Credit Card,Ahmedabad,0.0
2,3,5,Electronics,0,3237.86,3237.86,Net Banking,Dehradun,0.0
1,2,6,Clothing,0,423.92,423.92,Net Banking,Mumbai,1.0
0,1,4,Clothing,1,4863.29,4436.79,Credit Card,Srinagar,1.0
1,2,3,Electronics,0,4603.06,4603.06,Credit Card,Mumbai,0.0
0,2,4,Electronics,0,3566.55,3566.55,Credit Card,Mumbai,0.0
0,3,5,Electronics,0,1343.38,1343.38,International Card,Delhi,0.0
2,2,5,Clothing,0,1478.0,1478.0,Credit Card,Mumbai,1.0
2,2,0,Electronics,0,2837.52,2837.52,Credit Card,Chennai,0.0
1,2,2,Clothing,1,1823.24,1504.76,Credit Card,Delhi,0.0
1,2,3,Beauty and Health,1,6829.29,6499.57,Debit Card,Bangalore,1.0
1,2,3,Beauty and Health,0,835.47,835.47,PhonePe UPI,Mumbai,1.0
0,1,5,Clothing,1,199.39,25.33,Debit Card,Pune,1.0
1,1,2,Clothing,1,3930.92,3660.06,International Card,Delhi,0.0
0,1,6,Beauty and Health,0,207.48,207.48,PhonePe UPI,Jaipur,0.0
2,3,4,Sports & Fitness,0,2521.19,2521.19,Debit Card,Chennai,1.0
1,1,4,Beauty and Health,0,2545.2,2545.2,Google Pay UPI,Hyderabad,0.0
1,2,4,Electronics,1,4214.08,3722.15,Debit Card,Hyderabad,1.0
1,3,5,Home & Kitchen,1,2569.0,2479.6,Cash on Delivery,Mumbai,0.0
1,2,1,Electronics,1,2717.25,2377.07,Credit Card,Mumbai,1.0
1,2,4,Clothing,0,3770.48,3770.48,International Card,Mumbai,1.0
2,2,2,Electronics,0,4817.74,4817.74,Credit Card,Hyderabad,1.0
2,2,0,Electronics,1,6017.82,5601.23,Debit Card,Pune,1.0
2,0,4,Electronics,0,4300.01,4300.01,Debit Card,Chennai,1.0
2,3,2,Beauty and Health,1,2734.24,2519.17,Google Pay UPI,Bangalore,1.0
1,2,3,Electronics,1,2078.3,1884.81,Net Banking,Mumbai,0.0
0,2,5,Beauty and Health,0,1664.69,1664.69,Credit Card,Delhi,1.0
0,2,3,Books,1,754.37,643.39,Google Pay UPI,Bangalore,1.0
1,2,3,Beauty and Health,0,5128.98,5128.98,Debit Card,Mumbai,0.0
2,2,6,Sports & Fitness,0,1754.42,1754.42,International Card,Hyderabad,0.0
1,3,1,Clothing,1,5146.81,5047.62,Credit Card,Srinagar,1.0
0,3,3,Beauty and Health,1,2212.99,2125.02,Credit Card,Pune,1.0
2,1,6,Pet Care,0,2181.1,2181.1,Debit Card,Varanasi,0.0
2,1,3,Electronics,1,2566.26,2366.04,Paytm UPI,Bangalore,0.0
0,1,1,Electronics,0,7040.15,7040.15,Debit Card,Chennai,1.0
2,3,2,Clothing,0,681.58,681.58,Credit Card,Delhi,0.0
0,1,0,Other,0,2189.59,2189.59,Debit Card,Mumbai,0.0
2,3,3,Clothing,0,2889.99,2889.99,Debit Card,Hyderabad,1.0
1,1,4,Sports & Fitness,0,1131.88,1131.88,Net Banking,Kolkata,0.0
1,1,4,Electronics,0,4300.54,4300.54,International Card,Delhi,1.0
2,2,0,Beauty and Health,0,1681.65,1681.65,Credit Card,Chennai,1.0
1,1,6,Toys & Games,1,4070.42,3760.21,Credit Card,Pune,0.0
1,3,3,Electronics,1,4023.51,3814.93,Credit Card,Chennai,0.0
0,3,1,Electronics,0,2979.71,2979.71,Credit Card,Delhi,1.0
2,1,0,Beauty and Health,0,4741.32,4741.32,Google Pay UPI,Ahmedabad,1.0
0,1,3,Other,0,2452.46,2452.46,Credit Card,Chennai,1.0
0,2,2,Beauty and Health,1,4908.86,4451.17,Debit Card,Pune,0.0
1,2,0,Clothing,1,998.32,937.3,Paytm UPI,Delhi,1.0
0,3,1,Electronics,0,2006.0,2006.0,Credit Card,Delhi,0.0
1,1,1,Books,1,1736.56,1544.54,Debit Card,Mumbai,1.0
0,2,5,Sports & Fitness,0,3332.98,3332.98,Net Banking,Hyderabad,1.0
1,2,5,Home & Kitchen,0,3923.2,3923.2,Debit Card,Mumbai,0.0
1,1,3,Electronics,0,793.58,793.58,Credit Card,Pune,0.0
0,1,0,Electronics,1,2416.63,2221.89,Credit Card,Mumbai,1.0
1,1,5,Clothing,0,3901.42,3901.42,Credit Card,Hyderabad,1.0
0,1,2,Electronics,1,2252.46,1944.88,Net Banking,Pune,0.0
1,1,5,Electronics,1,1291.53,1097.18,Paytm UPI,Other,0.0
0,2,0,Electronics,1,5493.9,5300.78,Debit Card,Delhi,0.0
2,3,5,Electronics,0,2958.06,2958.06,Credit Card,Bangalore,0.0
0,2,2,Other,0,1227.2,1227.2,PhonePe UPI,Mumbai,1.0
0,1,6,Clothing,0,2073.34,2073.34,Credit Card,Mumbai,0.0
1,2,4,Home & Kitchen,1,1007.86,840.1,Debit Card,Varanasi,1.0
2,4,0,Sports & Fitness,1,1423.96,1246.04,Cash on Delivery,Kolkata,1.0
1,3,2,Beauty and Health,0,4347.57,4347.57,Credit Card,Delhi,1.0
0,1,4,Electronics,1,674.04,459.04,Google Pay UPI,Chennai,0.0
0,3,4,Home & Kitchen,1,3708.36,3313.34,International Card,Kolkata,1.0
1,4,0,Electronics,1,1639.8,1551.82,International Card,Jaipur,0.0
2,1,5,Home & Kitchen,1,5604.36,5150.16,Credit Card,Delhi,0.0
2,0,0,Electronics,0,3588.81,3588.81,Credit Card,Bangalore,1.0
0,4,3,Beauty and Health,1,4392.98,4053.83,International Card,Bangalore,1.0
1,3,6,Books,1,4242.64,4162.14,Net Banking,Pune,0.0
2,2,3,Pet Care,0,2846.0,2846.0,Credit Card,Delhi,1.0
1,4,4,Sports & Fitness,1,2212.93,1888.13,Cash on Delivery,Hyderabad,1.0
1,2,1,Beauty and Health,1,6146.42,5688.31,Credit Card,Mumbai,0.0
1,1,4,Beauty and Health,0,3275.82,3275.82,Debit Card,Hyderabad,1.0
0,1,5,Beauty and Health,0,313.14,313.14,Net Banking,Mumbai,1.0
2,4,5,Beauty and Health,0,5530.16,5530.16,Cash on Delivery,Varanasi,0.0
2,3,0,Pet Care,1,1474.32,1093.01,Net Banking,Jaipur,0.0
2,1,4,Home & Kitchen,0,1455.83,1455.83,Credit Card,Delhi,0.0
0,2,6,Home & Kitchen,0,4745.75,4745.75,Credit Card,Delhi,1.0
0,2,3,Home & Kitchen,1,3010.92,2753.62,International Card,Chennai,1.0
2,2,1,Beauty and Health,0,2615.84,2615.84,Debit Card,Bangalore,0.0
0,2,4,Electronics,1,3142.56,2651.77,Debit Card,Mumbai,1.0
0,2,4,Books,0,3494.26,3494.26,Credit Card,Pune,0.0
2,3,6,Toys & Games,1,4976.62,4743.7,Net Banking,Delhi,0.0
1,2,2,Books,1,2065.21,1674.02,Credit Card,Ahmedabad,1.0
0,3,6,Electronics,1,489.76,169.25,Credit Card,Jaipur,1.0
1,1,4,Beauty and Health,1,6529.5,6059.2,Credit Card,Kolkata,0.0
1,2,6,Clothing,0,3403.94,3403.94,Debit Card,Delhi,1.0
1,3,2,Clothing,0,1596.42,1596.42,Credit Card,Dehradun,1.0
1,2,0,Clothing,0,4001.77,4001.77,Credit Card,Delhi,1.0
1,1,6,Beauty and Health,0,689.69,689.69,Net Banking,Mumbai,1.0
2,2,6,Books,0,426.22,426.22,Credit Card,Chennai,0.0
2,1,1,Electronics,0,4466.77,4466.77,Credit Card,Delhi,0.0
0,1,4,Beauty and Health,0,613.33,613.33,PhonePe UPI,Bangalore,1.0
1,2,6,Beauty and Health,0,2927.65,2927.65,Credit Card,Bangalore,1.0
2,1,3,Toys & Games,0,2437.25,2437.25,Credit Card,Ahmedabad,1.0
0,2,0,Toys & Games,1,4034.77,3700.82,Net Banking,Mumbai,1.0
2,2,4,Electronics,1,383.0,254.45,Debit Card,Hyderabad,0.0
0,2,2,Clothing,1,761.8,385.54,Credit Card,Mumbai,1.0
1,2,3,Sports & Fitness,0,4161.73,4161.73,Credit Card,Delhi,1.0
0,3,0,Electronics,0,1913.0,1913.0,Debit Card,Hyderabad,1.0
2,2,6,Books,1,1149.11,886.28,Credit Card,Bangalore,1.0
2,4,2,Electronics,1,481.39,209.24,Credit Card,Mumbai,0.0
0,2,2,Electronics,0,6053.57,6053.57,Credit Card,Hyderabad,0.0
0,1,5,Clothing,1,2841.33,2387.37,Cash on Delivery,Delhi,1.0
1,3,1,Clothing,0,1047.07,1047.07,Credit Card,Mumbai,1.0
2,2,1,Home & Kitchen,0,1664.33,1664.33,Debit Card,Bangalore,1.0
0,2,2,Sports & Fitness,1,4219.8,3843.49,Credit Card,Pune,1.0
1,1,0,Clothing,1,374.29,116.9,Google Pay UPI,Bangalore,1.0
1,1,2,Electronics,1,3693.06,3495.9,Credit Card,Delhi,1.0
2,4,2,Clothing,0,431.8,431.8,Credit Card,Bangalore,1.0
2,2,0,Home & Kitchen,1,742.35,327.08,PhonePe UPI,Delhi,1.0
2,2,2,Clothing,0,2123.68,2123.68,Debit Card,Hyderabad,1.0
2,3,6,Beauty and Health,0,1210.2,1210.2,Debit Card,Delhi,0.0
1,2,0,Beauty and Health,1,4609.52,4161.76,Credit Card,Ahmedabad,0.0
1,3,2,Clothing,0,3211.29,3211.29,Credit Card,Bangalore,1.0
1,0,4,Beauty and Health,0,1234.96,1234.96,Credit Card,Pune,0.0
2,2,5,Pet Care,1,1244.03,791.53,Debit Card,Hyderabad,0.0
2,2,2,Clothing,1,5926.21,5450.07,Debit Card,Mumbai,1.0
2,2,4,Home & Kitchen,1,6443.47,6251.47,Net Banking,Mumbai,1.0
0,1,4,Clothing,0,430.78,430.78,Debit Card,Delhi,0.0
1,2,6,Electronics,1,3415.81,2983.84,PhonePe UPI,Mumbai,1.0
0,2,0,Electronics,0,3548.61,3548.61,Credit Card,Bangalore,1.0
0,1,6,Clothing,0,3332.56,3332.56,Credit Card,Mumbai,1.0
1,2,1,Electronics,1,1300.17,883.78,Credit Card,Hyderabad,0.0
1,1,1,Electronics,0,2670.2,2670.2,Debit Card,Delhi,1.0
0,1,2,Sports & Fitness,0,2298.2,2298.2,PhonePe UPI,Mumbai,1.0
1,0,1,Beauty and Health,0,4499.31,4499.31,Credit Card,Bangalore,1.0
0,3,0,Beauty and Health,0,1277.2,1277.2,PhonePe UPI,Mumbai,1.0
2,3,4,Sports & Fitness,0,5194.85,5194.85,Cash on Delivery,Srinagar,0.0
1,1,4,Books,0,447.56,447.56,Net Banking,Hyderabad,1.0
2,1,0,Sports & Fitness,1,2317.2,2228.52,Cash on Delivery,Chennai,1.0
0,2,4,Other,0,4783.65,4783.65,Debit Card,Chennai,0.0
0,2,3,Clothing,0,307.0,307.0,Net Banking,Bangalore,0.0
0,2,4,Books,1,4049.35,3687.08,Debit Card,Kolkata,0.0
1,2,3,Clothing,0,1629.75,1629.75,Debit Card,Jaipur,1.0
1,2,2,Beauty and Health,1,825.88,404.81,Paytm UPI,Delhi,0.0
0,2,3,Home & Kitchen,0,448.46,448.46,Credit Card,Chennai,0.0
1,4,2,Electronics,0,3594.27,3594.27,Cash on Delivery,Hyderabad,1.0
2,3,1,Clothing,1,4562.82,4304.89,Debit Card,Mumbai,1.0
1,2,6,Home & Kitchen,0,552.42,552.42,Credit Card,Delhi,0.0
2,1,1,Clothing,0,2758.69,2758.69,Paytm UPI,Pune,0.0
0,1,1,Toys & Games,0,1142.26,1142.26,Paytm UPI,Mumbai,1.0
1,2,5,Sports & Fitness,1,5406.1,5171.07,Google Pay UPI,Chennai,1.0
2,3,2,Electronics,0,4850.68,4850.68,Credit Card,Mumbai,0.0
2,1,4,Beauty and Health,1,4755.16,4637.43,Paytm UPI,Ahmedabad,1.0
1,1,4,Other,1,2022.0,1658.83,Cash on Delivery,Mumbai,1.0
2,2,4,Electronics,0,4459.98,4459.98,PhonePe UPI,Mumbai,1.0
1,2,0,Beauty and Health,0,445.8,445.8,Net Banking,Mumbai,0.0
2,3,5,Beauty and Health,1,3882.87,3663.78,Credit Card,Kolkata,1.0
2,2,4,Home & Kitchen,0,5213.51,5213.51,Debit Card,Delhi,1.0
1,1,6,Beauty and Health,0,522.23,522.23,Credit Card,Delhi,1.0
2,3,3,Other,1,3965.54,3633.74,Credit Card,Bangalore,1.0
1,1,3,Clothing,1,4179.18,4007.35,Debit Card,Mumbai,1.0
1,2,3,Home & Kitchen,1,664.86,355.83,Cash on Delivery,Pune,1.0
0,2,1,Sports & Fitness,0,3292.31,3292.31,Credit Card,Mumbai,0.0
1,2,5,Books,1,3816.81,3663.62,Net Banking,Mumbai,1.0
1,1,4,Clothing,1,2189.25,1963.44,International Card,Ahmedabad,1.0
2,2,0,Electronics,1,2742.68,2304.75,Debit Card,Bangalore,1.0
1,1,3,Clothing,0,2997.32,2997.32,International Card,Bangalore,0.0
2,3,0,Home & Kitchen,0,3222.18,3222.18,PhonePe UPI,Dehradun,1.0
2,2,5,Electronics,0,1215.92,1215.92,Net Banking,Bangalore,1.0
1,3,6,Beauty and Health,0,1449.43,1449.43,Credit Card,Chennai,1.0
0,2,5,Clothing,0,4011.36,4011.36,Debit Card,Bangalore,1.0
0,2,3,Other,1,5431.65,5185.54,Net Banking,Delhi,1.0
0,1,0,Electronics,0,5608.13,5608.13,Debit Card,Jaipur,0.0
0,1,0,Beauty and Health,0,1748.23,1748.23,Credit Card,Delhi,1.0
0,2,3,Clothing,1,1194.08,969.24,Debit Card,Delhi,0.0
1,1,0,Clothing,0,7414.09,7414.09,Net Banking,Hyderabad,0.0
0,2,0,Home & Kitchen,1,1439.44,1250.18,Credit Card,Pune,1.0
2,0,6,Sports & Fitness,1,2789.5,2464.16,Debit Card,Mumbai,1.0
2,2,2,Clothing,0,1498.63,1498.63,Credit Card,Delhi,0.0
1,1,2,Electronics,0,467.03,467.03,Credit Card,Delhi,0.0
1,0,4,Electronics,0,2047.78,2047.78,Debit Card,Mumbai,1.0
1,3,5,Clothing,1,6626.92,6413.98,Debit Card,Hyderabad,1.0
1,2,6,Pet Care,0,814.64,814.64,Debit Card,Bangalore,1.0
1,1,0,Electronics,1,7021.9,6600.84,Debit Card,Kolkata,1.0
0,2,5,Clothing,1,1235.87,1104.31,Debit Card,Mumbai,1.0
1,3,0,Other,0,556.56,556.56,Paytm UPI,Lucknow,0.0
0,2,2,Electronics,0,4244.52,4244.52,Debit Card,Mumbai,0.0
2,2,6,Clothing,0,2943.23,2943.23,International Card,Delhi,1.0
1,1,3,Clothing,1,6507.19,6324.48,Credit Card,Chennai,0.0
1,3,2,Clothing,1,3476.68,3086.73,Credit Card,Chennai,1.0
1,2,6,Clothing,1,2184.53,1950.62,Debit Card,Hyderabad,1.0
0,2,1,Sports & Fitness,0,2348.58,2348.58,Debit Card,Hyderabad,0.0
2,1,6,Beauty and Health,0,2499.29,2499.29,Net Banking,Bangalore,0.0
1,2,3,Electronics,0,3214.34,3214.34,Net Banking,Varanasi,1.0
1,3,3,Electronics,0,4143.36,4143.36,Credit Card,Pune,0.0
0,2,6,Pet Care,1,3324.93,3249.64,Debit Card,Other,1.0
0,3,2,Sports & Fitness,0,3610.5,3610.5,Paytm UPI,Delhi,0.0
1,2,2,Toys & Games,1,2652.89,2467.54,Credit Card,Ahmedabad,1.0
2,1,1,Electronics,0,3092.19,3092.19,Google Pay UPI,Ahmedabad,1.0
1,1,4,Sports & Fitness,0,2450.02,2450.02,Credit Card,Chennai,1.0
0,2,6,Home & Kitchen,1,3557.69,3477.62,Net Banking,Bangalore,0.0
0,1,6,Other,0,624.18,624.18,Debit Card,Kolkata,0.0
0,2,6,Sports & Fitness,1,969.15,660.7,Paytm UPI,Mumbai,1.0
1,3,5,Clothing,0,325.72,325.72,Debit Card,Mumbai,1.0
0,2,4,Beauty and Health,1,1527.34,1422.66,Google Pay UPI,Mumbai,0.0
1,1,1,Sports & Fitness,0,1038.61,1038.61,Credit Card,Lucknow,1.0
1,2,3,Electronics,0,884.79,884.79,Debit Card,Mumbai,0.0
0,2,4,Toys & Games,1,1427.82,1303.42,Net Banking,Hyderabad,1.0
2,1,5,Clothing,1,1180.75,1073.8,Debit Card,Delhi,1.0
0,2,3,Clothing,0,4650.74,4650.74,Paytm UPI,Lucknow,1.0
2,1,2,Clothing,1,2112.35,1831.59,Credit Card,Hyderabad,0.0
2,2,4,Electronics,0,2569.84,2569.84,Credit Card,Chennai,1.0
0,1,4,Other,1,3584.41,3361.37,Paytm UPI,Mumbai,0.0
2,2,2,Beauty and Health,0,3265.76,3265.76,Net Banking,Chennai,1.0
0,2,0,Clothing,0,315.12,315.12,PhonePe UPI,Delhi,1.0
0,1,6,Clothing,1,2927.68,2485.13,Credit Card,Delhi,0.0
0,2,0,Home & Kitchen,1,2205.01,2139.17,Debit Card,Delhi,1.0
2,1,2,Beauty and Health,0,1095.12,1095.12,Credit Card,Mumbai,1.0
2,3,2,Beauty and Health,1,2287.35,1914.58,Net Banking,Pune,1.0
0,2,3,Other,0,4362.46,4362.46,Credit Card,Ahmedabad,1.0
2,0,6,Electronics,1,170.86,35.96,Credit Card,Hyderabad,1.0
2,3,3,Other,1,4043.04,3695.57,Credit Card,Mumbai,1.0
2,2,6,Home & Kitchen,0,4060.0,4060.0,Google Pay UPI,Bangalore,1.0
0,2,3,Beauty and Health,0,274.62,274.62,Net Banking,Mumbai,0.0
1,2,5,Home & Kitchen,0,1503.48,1503.48,Google Pay UPI,Chennai,1.0
0,2,0,Beauty and Health,0,2281.34,2281.34,PhonePe UPI,Bangalore,1.0
2,1,3,Clothing,1,515.24,406.06,Debit Card,Delhi,0.0
2,2,1,Other,1,2632.14,2352.69,Credit Card,Delhi,1.0
2,2,6,Sports & Fitness,0,1062.72,1062.72,Debit Card,Chennai,0.0
0,2,1,Home & Kitchen,0,2213.79,2213.79,Cash on Delivery,Bangalore,1.0
1,2,2,Home & Kitchen,0,4605.74,4605.74,Credit Card,Hyderabad,1.0
1,3,0,Electronics,0,1012.04,1012.04,Debit Card,Ahmedabad,0.0
0,1,2,Electronics,0,3924.36,3924.36,Debit Card,Bangalore,0.0
1,1,2,Electronics,1,2856.52,2669.66,Credit Card,Bangalore,1.0
1,3,0,Electronics,0,4542.46,4542.46,Paytm UPI,Pune,1.0
1,2,3,Books,0,1089.08,1089.08,Debit Card,Mumbai,0.0
1,1,2,Clothing,1,4730.24,4608.09,Credit Card,Pune,1.0
0,3,4,Books,1,4693.21,4385.2,Credit Card,Bangalore,1.0
1,1,4,Clothing,0,1354.74,1354.74,Debit Card,Kolkata,1.0
2,1,5,Beauty and Health,0,2427.01,2427.01,Credit Card,Kolkata,1.0
2,2,0,Electronics,0,211.03,211.03,Credit Card,Delhi,1.0
1,2,0,Electronics,1,765.0,279.68,Credit Card,Mumbai,0.0
0,3,0,Beauty and Health,1,5108.4,4948.91,Google Pay UPI,Kolkata,1.0
2,1,4,Electronics,0,2706.17,2706.17,Credit Card,Pune,1.0
2,1,1,Clothing,1,445.1,97.99,Cash on Delivery,Ahmedabad,1.0
0,3,3,Electronics,1,3165.38,3092.0,Debit Card,Mumbai,0.0
2,2,5,Clothing,0,885.19,885.19,Credit Card,Delhi,0.0
1,2,3,Clothing,1,2158.99,1822.57,Debit Card,Delhi,1.0
0,1,1,Clothing,0,1357.95,1357.95,International Card,Lucknow,0.0
1,2,5,Clothing,1,2016.47,1561.41,International Card,Chennai,1.0
0,1,5,Electronics,0,1478.28,1478.28,Debit Card,Mumbai,0.0
0,2,4,Other,0,1868.33,1868.33,Credit Card,Varanasi,1.0
0,1,5,Electronics,0,2294.05,2294.05,Credit Card,Chennai,1.0
0,2,4,Home & Kitchen,1,1875.95,1465.22,Credit Card,Varanasi,1.0
0,1,0,Beauty and Health,0,5056.73,5056.73,Credit Card,Mumbai,1.0
1,1,4,Electronics,0,4581.5,4581.5,Debit Card,Pune,1.0
1,3,4,Other,1,1541.0,1411.93,Credit Card,Jaipur,1.0
2,3,0,Electronics,1,2666.42,2228.59,Credit Card,Delhi,0.0
1,2,1,Sports & Fitness,1,699.69,218.34,Credit Card,Chennai,0.0
0,2,1,Toys & Games,1,1305.96,1168.56,Credit Card,Bangalore,1.0
2,1,3,Beauty and Health,1,2819.3,2491.16,Credit Card,Mumbai,1.0
2,3,3,Home & Kitchen,1,4194.3,3714.11,Credit Card,Pune,1.0
0,4,2,Beauty and Health,1,510.7,57.65,Net Banking,Chennai,1.0
1,3,3,Home & Kitchen,1,3808.88,3550.01,Debit Card,Delhi,0.0
2,1,5,Electronics,0,4429.27,4429.27,Debit Card,Ahmedabad,1.0
0,3,4,Home & Kitchen,1,1733.27,1619.77,Credit Card,Bangalore,1.0
1,1,0,Beauty and Health,0,3611.8,3611.8,Cash on Delivery,Bangalore,1.0
1,1,0,Other,1,1601.66,1381.04,Net Banking,Delhi,1.0
1,3,3,Toys & Games,0,1009.81,1009.81,Paytm UPI,Delhi,0.0
0,1,6,Clothing,0,6246.18,6246.18,Net Banking,Mumbai,1.0
1,2,6,Clothing,1,1590.41,1125.18,Credit Card,Delhi,0.0
1,1,6,Beauty and Health,1,3126.08,2725.9,Net Banking,Delhi,1.0
0,1,5,Electronics,1,3765.09,3379.95,Credit Card,Bangalore,1.0
0,1,1,Home & Kitchen,0,1600.48,1600.48,PhonePe UPI,Delhi,1.0
2,1,5,Electronics,0,3231.29,3231.29,Debit Card,Dehradun,0.0
2,1,3,Home & Kitchen,1,3055.38,2567.02,Debit Card,Delhi,1.0
1,2,6,Electronics,1,5094.47,4759.25,Cash on Delivery,Mumbai,0.0
2,1,0,Electronics,1,665.56,313.6,Debit Card,Chennai,1.0
1,3,6,Beauty and Health,1,3843.36,3758.03,Credit Card,Chennai,0.0
2,1,0,Electronics,0,4079.37,4079.37,Credit Card,Ahmedabad,1.0
2,3,6,Other,0,1213.01,1213.01,Debit Card,Mumbai,1.0
2,1,4,Electronics,1,563.16,178.54,Credit Card,Jaipur,1.0
0,2,0,Other,1,3227.57,3060.91,Credit Card,Delhi,1.0
2,0,2,Clothing,1,4404.24,4004.38,Cash on Delivery,Delhi,1.0
0,2,6,Clothing,0,3137.82,3137.82,Credit Card,Hyderabad,1.0
0,3,3,Clothing,1,931.57,433.68,Net Banking,Delhi,1.0
0,2,5,Electronics,1,1218.07,1083.8,Credit Card,Delhi,1.0
1,4,3,Beauty and Health,1,5240.68,4755.7,Credit Card,Ahmedabad,0.0
2,2,2,Toys & Games,0,1863.12,1863.12,Cash on Delivery,Hyderabad,1.0
0,1,6,Electronics,1,2305.84,1822.6,Debit Card,Pune,1.0
2,1,4,Sports & Fitness,1,6729.25,6635.08,Credit Card,Kolkata,1.0
1,4,6,Beauty and Health,0,392.67,392.67,Debit Card,Other,0.0
0,2,4,Toys & Games,1,799.84,618.01,PhonePe UPI,Mumbai,1.0
2,1,0,Other,0,2993.05,2993.05,Google Pay UPI,Delhi,1.0
0,2,3,Electronics,0,4141.92,4141.92,International Card,Mumbai,0.0
0,2,2,Electronics,1,5532.29,5308.69,Credit Card,Hyderabad,0.0
1,1,1,Clothing,0,4248.31,4248.31,Credit Card,Mumbai,1.0
1,0,1,Sports & Fitness,1,3210.07,2766.04,Credit Card,Jaipur,1.0
1,4,6,Home & Kitchen,0,4211.99,4211.99,Net Banking,Chennai,1.0
0,2,0,Home & Kitchen,0,4797.12,4797.12,Debit Card,Hyderabad,1.0
1,1,2,Beauty and Health,0,918.59,918.59,Credit Card,Hyderabad,0.0
0,3,0,Sports & Fitness,0,928.99,928.99,Debit Card,Chennai,0.0
2,2,2,Clothing,0,208.54,208.54,Credit Card,Delhi,1.0
